Board_Edges3_ID,Source,Target,Board,NAICS
801,0081ZM-E,0D630K-E,"Medbio, Inc.",326199
3162,0717YV-E,0097XY-E,Vestaron Corp.,325998
3161,06QGDP-E,0097XY-E,Vestaron Corp.,325998
3163,06HV84-E,0097XY-E,Vestaron Corp.,325998
2345,06LG6R-E,05N3DL-E,"Alticor, Inc.",325612
2341,05F0BC-E,05N3DL-E,"Alticor, Inc.",325612
2343,06DTWD-E,05N3DL-E,"Alticor, Inc.",325612
2338,06B8LN-E,05N3DL-E,"Alticor, Inc.",325612
2339,002VLF-E,05N3DL-E,"Alticor, Inc.",325612
2340,005T78-E,05N3DL-E,"Alticor, Inc.",325612
2342,05GQ22-E,05N3DL-E,"Alticor, Inc.",325612
2344,069HZH-E,05N3DL-E,"Alticor, Inc.",325612
1097,07CD1V-E,07CCZQ-E,"Allied Photochemical, Inc.",325510
1094,07CD1S-E,07CCZQ-E,"Allied Photochemical, Inc.",325510
1096,07CD1F-E,07CCZQ-E,"Allied Photochemical, Inc.",325510
1095,07CD14-E,07CCZQ-E,"Allied Photochemical, Inc.",325510
1680,007XDQ-E,0641LS-E,DuPont Automotive Co.,325510
1309,0B2XMC-E,07TZGJ-E,"Universal Coating, Inc.",325510
2497,0626TR-E,079GMF-E,"Endra, Inc.",325414
2496,00BX3T-E,079GMF-E,"Endra, Inc.",325414
2495,065ZZ8-E,079GMF-E,"Endra, Inc.",325414
2494,008GM9-E,079GMF-E,"Endra, Inc.",325414
2493,00BX2Q-E,079GMF-E,"Endra, Inc.",325414
2660,05MQJF-E,008Y1X-E,"Incept BioSystems, Inc.",325414
2662,05Z9GP-E,008Y1X-E,"Incept BioSystems, Inc.",325414
2661,05HM6S-E,008Y1X-E,"Incept BioSystems, Inc.",325414
2943,05FHYM-E,006GZC-E,Nanobio Corporation,325414
2942,05YLV4-E,006GZC-E,Nanobio Corporation,325414
2944,05DY6G-E,006GZC-E,Nanobio Corporation,325414
2945,06KLJW-E,006GZC-E,Nanobio Corporation,325414
2946,05H3VP-E,006GZC-E,Nanobio Corporation,325414
2948,063716-E,006GZC-E,Nanobio Corporation,325414
2947,05FVH2-E,006GZC-E,Nanobio Corporation,325414
2975,06R54Y-E,005QL9-E,NephRx Corp.,325414
2976,06HV84-E,005QL9-E,NephRx Corp.,325414
2977,005M1K-E,005QL9-E,NephRx Corp.,325414
2978,05M8G2-E,005QL9-E,NephRx Corp.,325414
2979,0628Y5-E,005QL9-E,NephRx Corp.,325414
2974,0601BK-E,005QL9-E,NephRx Corp.,325414
1759,06YWQR-E,06YWMX-E,SensiGen LLC,325414
3004,07BR4B-E,09XSMY-E,"Swift Biosciences, Inc.",325414
3005,063861-E,09XSMY-E,"Swift Biosciences, Inc.",325414
3006,06BVLB-E,09XSMY-E,"Swift Biosciences, Inc.",325414
3007,06R1LV-E,09XSMY-E,"Swift Biosciences, Inc.",325414
3008,06Q7XD-E,09XSMY-E,"Swift Biosciences, Inc.",325414
3009,002P3W-E,09XSMY-E,"Swift Biosciences, Inc.",325414
829,06T93W-E,09YFWL-E,"Life Magnetics, Inc.",325413
827,05FMGY-E,09YFWL-E,"Life Magnetics, Inc.",325413
828,061F8R-E,09YFWL-E,"Life Magnetics, Inc.",325413
1734,069DZ2-E,067JPH-E,"Astral, Inc.",325412
3217,078SBX-E,00B798-E,"Aursos, Inc.",325412
3216,06ZPKJ-E,00B798-E,"Aursos, Inc.",325412
2606,06P3HY-E,0014DL-E,Caraco Pharmaceutical Laboratories Ltd.,325412
2603,0BVVJP-E,0014DL-E,Caraco Pharmaceutical Laboratories Ltd.,325412
2605,006VHS-E,0014DL-E,Caraco Pharmaceutical Laboratories Ltd.,325412
2604,06G0C9-E,0014DL-E,Caraco Pharmaceutical Laboratories Ltd.,325412
2449,06B97X-E,06WZ1K-E,"Cerenis Therapeutics, Inc.",325412
2453,0C682Z-E,06WZ1K-E,"Cerenis Therapeutics, Inc.",325412
2452,004ZHD-E,06WZ1K-E,"Cerenis Therapeutics, Inc.",325412
2450,063G0G-E,06WZ1K-E,"Cerenis Therapeutics, Inc.",325412
2448,06CNSZ-E,06WZ1K-E,"Cerenis Therapeutics, Inc.",325412
2451,063234-E,06WZ1K-E,"Cerenis Therapeutics, Inc.",325412
1043,06S23P-E,008ZKF-E,"Conceivex, Inc.",325412
1050,06S244-E,008ZKF-E,"Conceivex, Inc.",325412
1049,06S23T-E,008ZKF-E,"Conceivex, Inc.",325412
1048,06S23N-E,008ZKF-E,"Conceivex, Inc.",325412
1047,06S23Z-E,008ZKF-E,"Conceivex, Inc.",325412
1046,0DHQH5-E,008ZKF-E,"Conceivex, Inc.",325412
1044,06S24D-E,008ZKF-E,"Conceivex, Inc.",325412
1042,06S23S-E,008ZKF-E,"Conceivex, Inc.",325412
1045,06S241-E,008ZKF-E,"Conceivex, Inc.",325412
357,05F9NJ-E,29664W10,"Esperion Therapeutics, Inc.",325412
358,004ZGQ-E,29664W10,"Esperion Therapeutics, Inc.",325412
359,05GJYN-E,29664W10,"Esperion Therapeutics, Inc.",325412
360,05KZ16-E,29664W10,"Esperion Therapeutics, Inc.",325412
361,05F197-E,29664W10,"Esperion Therapeutics, Inc.",325412
362,05FQJL-E,29664W10,"Esperion Therapeutics, Inc.",325412
355,05H18W-E,29664W10,"Esperion Therapeutics, Inc.",325412
356,002ZX8-E,29664W10,"Esperion Therapeutics, Inc.",325412
2980,0614RR-E,008THT-E,Lycera Corp.,325412
2981,06S31B-E,008THT-E,Lycera Corp.,325412
2982,06K23X-E,008THT-E,Lycera Corp.,325412
2983,05ZG35-E,008THT-E,Lycera Corp.,325412
2984,05GJYN-E,008THT-E,Lycera Corp.,325412
2985,0C4F5W-E,008THT-E,Lycera Corp.,325412
2905,05JBFB-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2901,079QYM-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2904,066BJW-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2903,05DYRN-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2900,05F666-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2899,079QYR-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2898,0795S7-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2897,06HV81-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
2902,068RPR-E,009WRR-E,Metabolic Solutions Development Co. LLC,325412
880,05KJVT-E,064B45-E,"MPI Research, Inc.",325412
879,05TH8S-E,064B45-E,"MPI Research, Inc.",325412
987,06HV84-E,008HBW-E,"NanoMed Pharmaceuticals, Inc.",325412
989,089KYR-E,008HBW-E,"NanoMed Pharmaceuticals, Inc.",325412
988,06HV82-E,008HBW-E,"NanoMed Pharmaceuticals, Inc.",325412
308,05GWC7-E,64049110,Neogen Corporation,325412
310,05DWC9-E,64049110,Neogen Corporation,325412
304,05H95L-E,64049110,Neogen Corporation,325412
309,05GWC0-E,64049110,Neogen Corporation,325412
305,008S6R-E,64049110,Neogen Corporation,325412
306,09TV1J-E,64049110,Neogen Corporation,325412
307,05GWC6-E,64049110,Neogen Corporation,325412
303,0043LR-E,64049110,Neogen Corporation,325412
3086,05TX6H-E,005VL0-E,"ProNAi Therapeutics, Inc.",325412
3088,05VJRF-E,005VL0-E,"ProNAi Therapeutics, Inc.",325412
3089,07NVML-E,005VL0-E,"ProNAi Therapeutics, Inc.",325412
3087,05ZCH7-E,005VL0-E,"ProNAi Therapeutics, Inc.",325412
2915,004PQ8-E,003J61-E,QuatRx Pharmaceuticals Company,325412
2917,05FLRL-E,003J61-E,QuatRx Pharmaceuticals Company,325412
2916,05VJ83-E,003J61-E,QuatRx Pharmaceuticals Company,325412
2914,006GG5-E,003J61-E,QuatRx Pharmaceuticals Company,325412
2920,05JBFB-E,003J61-E,QuatRx Pharmaceuticals Company,325412
2919,05GJYL-E,003J61-E,QuatRx Pharmaceuticals Company,325412
2918,05FFSM-E,003J61-E,QuatRx Pharmaceuticals Company,325412
895,063HFN-E,05VGWG-E,"Twinlab Holdings, Inc.",325411
2710,05DVKZ-E,07BF9P-E,ViSalus Holdings LLC,325411
2709,063GBR-E,07BF9P-E,ViSalus Holdings LLC,325411
2708,07BFC3-E,07BF9P-E,ViSalus Holdings LLC,325411
1362,0D7KD6-E,0093DM-E,"GANTEC, Inc.",325320
86,05DZDB-E,26054310,Dow Chemical Company,325211
79,05DXBX-E,26054310,Dow Chemical Company,325211
80,007NFD-E,26054310,Dow Chemical Company,325211
81,05DXC0-E,26054310,Dow Chemical Company,325211
83,05DVQH-E,26054310,Dow Chemical Company,325211
84,06Z08F-E,26054310,Dow Chemical Company,325211
87,05DYJV-E,26054310,Dow Chemical Company,325211
82,004B82-E,26054310,Dow Chemical Company,325211
85,002RPX-E,26054310,Dow Chemical Company,325211
1650,06NMPN-E,000HN9-E,Dow Corning Corp.,325211
1644,006GK8-E,000HN9-E,Dow Corning Corp.,325211
1648,0CGK93-E,000HN9-E,Dow Corning Corp.,325211
1643,068XB8-E,000HN9-E,Dow Corning Corp.,325211
1652,06FXMC-E,000HN9-E,Dow Corning Corp.,325211
1640,063V5X-E,000HN9-E,Dow Corning Corp.,325211
1647,0076VQ-E,000HN9-E,Dow Corning Corp.,325211
1642,05G4JS-E,000HN9-E,Dow Corning Corp.,325211
1641,06929K-E,000HN9-E,Dow Corning Corp.,325211
1646,005F22-E,000HN9-E,Dow Corning Corp.,325211
1645,006KY1-E,000HN9-E,Dow Corning Corp.,325211
1651,0BKHV7-E,000HN9-E,Dow Corning Corp.,325211
1649,05DXCL-E,000HN9-E,Dow Corning Corp.,325211
1104,07FPRL-E,06L8F3-E,ESCO Co. LLP,325199
1078,074SBQ-E,05L77C-E,"Pressure Vessel Service, Inc.",325199
1794,0C0T4S-E,09HRBP-E,Silbond Corporation,325193
1669,004Z39-E,06FJ8H-E,"PVS Technologies, Inc.",325188
1356,0CVYRH-E,07XG1K-E,Chem Trend Holding LP,324191
775,002L0C-E,09SV3D-E,General Chemical Corporation,324191
776,004VM4-E,09SV3D-E,General Chemical Corporation,324191
963,06CBZM-E,0642CW-E,"Walters-Dimmick Petroleum, Inc.",324110
847,05GJG4-E,05LWSW-E,Allegra Network LLC,323114
2838,0CLCNH-E,06792Y-E,"Cello-Foil Products, Inc.",322223
2839,004406-E,06792Y-E,"Cello-Foil Products, Inc.",322223
1441,0B1X43-E,07YNFJ-E,Handy Wacks Corp.,322215
1443,0B1X6H-E,07YNFJ-E,Handy Wacks Corp.,322215
1442,0B1X63-E,07YNFJ-E,Handy Wacks Corp.,322215
1697,05G8Z6-E,000DMF-E,Champion Enterprises,321992
1289,09MLGL-E,07W3V3-E,PRA Co.,321920
2696,072N98-E,063B6Z-E,"Kok's Woodgoods, Inc.",321113
2697,0C6304-E,063B6Z-E,"Kok's Woodgoods, Inc.",321113
2698,07WJY8-E,063B6Z-E,"Kok's Woodgoods, Inc.",321113
218,00423K-E,97809710,"Wolverine World Wide, Inc.",316213
226,001M1Y-E,97809710,"Wolverine World Wide, Inc.",316213
227,05FFWK-E,97809710,"Wolverine World Wide, Inc.",316213
223,05DYC7-E,97809710,"Wolverine World Wide, Inc.",316213
224,05FHFD-E,97809710,"Wolverine World Wide, Inc.",316213
225,00DBTM-E,97809710,"Wolverine World Wide, Inc.",316213
221,05KYBG-E,97809710,"Wolverine World Wide, Inc.",316213
220,0DM892-E,97809710,"Wolverine World Wide, Inc.",316213
219,005V5T-E,97809710,"Wolverine World Wide, Inc.",316213
222,004M4Z-E,97809710,"Wolverine World Wide, Inc.",316213
1357,0CWGN6-E,06GMSH-E,"Performance Fabrics, Inc.",315299
1769,07BW2T-E,000KXP-E,Gelman Sciences Inc.,314999
348,0DJRV2-E,28556010,Electronic Cigarettes International Group Ltd.,312221
347,00FKX6-E,28556010,Electronic Cigarettes International Group Ltd.,312221
346,09HN6Y-E,28556010,Electronic Cigarettes International Group Ltd.,312221
344,0B9GYG-E,28556010,Electronic Cigarettes International Group Ltd.,312221
345,05DXFM-E,28556010,Electronic Cigarettes International Group Ltd.,312221
1051,06SM1B-E,0655R2-E,A.M. Todd Group Co.,311942
1052,074BX1-E,0655R2-E,A.M. Todd Group Co.,311942
1053,067P15-E,0655R2-E,A.M. Todd Group Co.,311942
1054,06SLZV-E,0655R2-E,A.M. Todd Group Co.,311942
1055,074BWY-E,0655R2-E,A.M. Todd Group Co.,311942
1696,05G6MP-E,078G5D-E,"Kalsec, Inc.",311942
1455,0B9WKK-E,07Z9YM-E,"Vandco, Inc.",311612
1454,0B9WKD-E,07Z9YM-E,"Vandco, Inc.",311612
1453,0B9WL0-E,07Z9YM-E,"Vandco, Inc.",311612
1452,0B9WKS-E,07Z9YM-E,"Vandco, Inc.",311612
2728,0BNF6V-E,000L0X-E,Gerber Products Company,311422
2727,06GVJ6-E,000L0X-E,Gerber Products Company,311422
2726,0BNF6L-E,000L0X-E,Gerber Products Company,311422
803,00BV6S-E,064752-E,"Cole's Quality Foods, Inc.",311412
1799,0C6JCT-E,080LHH-E,A.M. Todd Co.,311411
2176,07473N-E,05ND66-E,Michigan Sugar Co.,311312
2167,06B83Z-E,05ND66-E,Michigan Sugar Co.,311312
2168,07473H-E,05ND66-E,Michigan Sugar Co.,311312
2169,06LF6V-E,05ND66-E,Michigan Sugar Co.,311312
2170,06LF70-E,05ND66-E,Michigan Sugar Co.,311312
2171,06LF72-E,05ND66-E,Michigan Sugar Co.,311312
2172,06LF64-E,05ND66-E,Michigan Sugar Co.,311312
2173,07473L-E,05ND66-E,Michigan Sugar Co.,311312
2174,06LF79-E,05ND66-E,Michigan Sugar Co.,311312
2175,07473M-E,05ND66-E,Michigan Sugar Co.,311312
127,05JZCB-E,48783610,Kellogg Company,311230
117,004S0S-E,48783610,Kellogg Company,311230
118,05DY1F-E,48783610,Kellogg Company,311230
119,05F5TJ-E,48783610,Kellogg Company,311230
120,005WSP-E,48783610,Kellogg Company,311230
121,05DW2Z-E,48783610,Kellogg Company,311230
122,05G3K0-E,48783610,Kellogg Company,311230
123,005KLD-E,48783610,Kellogg Company,311230
124,05DY1N-E,48783610,Kellogg Company,311230
126,05F86S-E,48783610,Kellogg Company,311230
128,0CHZQS-E,48783610,Kellogg Company,311230
125,007PZY-E,48783610,Kellogg Company,311230
961,06C0CG-E,0653JK-E,Star of the West Milling Company,311211
784,003PSP-E,0641YS-E,"Duro-Last Roofing, Inc.",238390
785,003PSP-E,0641YS-E,"Duro-Last Roofing, Inc.",238390
846,05G2NM-E,082MK3-E,Schreiber Corp.,238390
1281,08BS3Q-E,07R44G-E,"Acoustic Ceiling & Partition Co., Inc.",238310
1280,08BS3Q-E,07R44G-E,"Acoustic Ceiling & Partition Co., Inc.",238310
1247,089DNL-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
1250,089DN3-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
1249,089DMX-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
1248,089DNC-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
1246,089DN3-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
1251,089DNL-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
1252,089DNC-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
1253,089DMX-E,07MWZV-E,Douglas Steel Fabricating Corp.,238220
782,0032R5-E,0BZY5P-E,"Godwin Plumbing, Inc.",238220
1785,09T5ZY-E,0809XX-E,"Owens Cos., Inc.",238220
813,00DF07-E,0850MW-E,C.C. Power LLC,238210
814,00DD7P-E,0850MW-E,C.C. Power LLC,238210
815,00DF07-E,0850MW-E,C.C. Power LLC,238210
816,00DD7P-E,0850MW-E,C.C. Power LLC,238210
1329,0BT06F-E,07WSQM-E,Abbott K. Shlain Co.,238130
854,05GXMS-E,07WQVN-E,"Applied Science, Inc.",237990
1244,0892CQ-E,07NQ3S-E,Bacco Construction Co.,237310
1245,0892CQ-E,07NQ3S-E,Bacco Construction Co.,237310
1261,089XCB-E,07PCRC-E,"Milbocker & Sons, Inc.",237310
1260,089XCB-E,07PCRC-E,"Milbocker & Sons, Inc.",237310
2745,066W70-E,0CK0V9-E,PowerTeam Services LLC,237120
2746,060JR8-E,0CK0V9-E,PowerTeam Services LLC,237120
2744,0CK2PS-E,0CK0V9-E,PowerTeam Services LLC,237120
1519,0C4F52-E,07Z5YZ-E,B&B Environmental Services LLC,237110
1517,0C4F4P-E,07Z5YZ-E,B&B Environmental Services LLC,237110
1518,0C4F4W-E,07Z5YZ-E,B&B Environmental Services LLC,237110
2755,073SMR-E,061SSV-E,Barton Malow Co.,236220
2754,0DKY8F-E,061SSV-E,Barton Malow Co.,236220
2753,0DKY85-E,061SSV-E,Barton Malow Co.,236220
804,00BVJ6-E,06584H-E,Christman Company,236220
807,068083-E,06584H-E,Christman Company,236220
806,00BVJ6-E,06584H-E,Christman Company,236220
805,068083-E,06584H-E,Christman Company,236220
1304,0B1HSX-E,07VGV1-E,"Crittenden Construction Co., Inc.",236220
1284,08XP1K-E,07PB3N-E,"Leidal & Hart Mason Contractors, Inc.",236220
1285,08XP1K-E,07PB3N-E,"Leidal & Hart Mason Contractors, Inc.",236220
1160,084N45-E,0713PT-E,Three Rivers Corp.,236220
1159,084N9Q-E,0713PT-E,Three Rivers Corp.,236220
1162,084N45-E,0713PT-E,Three Rivers Corp.,236220
1161,084N9Q-E,0713PT-E,Three Rivers Corp.,236220
1227,087GS0-E,07PQ0Y-E,"Woods Construction, Inc.",236220
1226,087GS0-E,07PQ0Y-E,"Woods Construction, Inc.",236220
1266,089Z30-E,07Q6N0-E,"Bilt-Rite Construction, Inc.",236118
883,09Y1XG-E,074JF7-E,Sturgis Improvement Association,236118
882,05YPKW-E,074JF7-E,Sturgis Improvement Association,236118
2585,09NXGR-E,0030JD-E,"Champion Home Builders, Inc.",236117
2583,05TGLS-E,0030JD-E,"Champion Home Builders, Inc.",236117
2584,06B21M-E,0030JD-E,"Champion Home Builders, Inc.",236117
2586,0BSH25-E,0030JD-E,"Champion Home Builders, Inc.",236117
8,05F093-E,74586710,"PulteGroup, Inc.",236115
2,05FF82-E,74586710,"PulteGroup, Inc.",236115
3,05JY1J-E,74586710,"PulteGroup, Inc.",236115
7,05DY9J-E,74586710,"PulteGroup, Inc.",236115
6,005740-E,74586710,"PulteGroup, Inc.",236115
1,05DXM8-E,74586710,"PulteGroup, Inc.",236115
4,05DW00-E,74586710,"PulteGroup, Inc.",236115
5,00788Q-E,74586710,"PulteGroup, Inc.",236115
2843,05G3K3-E,0646X9-E,CMS Enterprises Co.,221210
2842,0CS2WD-E,0646X9-E,CMS Enterprises Co.,221210
2993,05HMYG-E,072H8G-E,Continental Energy Systems LLC,221210
2992,0706PG-E,072H8G-E,Continental Energy Systems LLC,221210
2994,05GB5X-E,072H8G-E,Continental Energy Systems LLC,221210
2995,076QGM-E,072H8G-E,Continental Energy Systems LLC,221210
2996,0629WB-E,072H8G-E,Continental Energy Systems LLC,221210
2997,0629YL-E,072H8G-E,Continental Energy Systems LLC,221210
1678,007DXK-E,000PZ1-E,DTE Gas Co.,221210
1704,05HHHZ-E,06RFSR-E,Semco Energy Gas Co.,221210
869,05RGYC-E,07P52X-E,Cherryland Electric Cooperative,221122
870,088D6K-E,07P52X-E,Cherryland Electric Cooperative,221122
871,088D67-E,07P52X-E,Cherryland Electric Cooperative,221122
873,082ZQ9-E,07P52X-E,Cherryland Electric Cooperative,221122
874,063M7J-E,07P52X-E,Cherryland Electric Cooperative,221122
875,088D28-E,07P52X-E,Cherryland Electric Cooperative,221122
876,0BQ23Y-E,07P52X-E,Cherryland Electric Cooperative,221122
872,088D43-E,07P52X-E,Cherryland Electric Cooperative,221122
51,0C3RD8-E,58153110,"Mckenzie Bay International, Ltd.",221122
50,07LSQ8-E,58153110,"Mckenzie Bay International, Ltd.",221122
52,07LSQ0-E,58153110,"Mckenzie Bay International, Ltd.",221122
1723,064K5X-E,05ND5R-E,Michigan Electric Transmission Co. LLC,221122
1216,086Z27-E,075NYZ-E,Michigan South Central Power Agency,221122
1215,086Z3H-E,075NYZ-E,Michigan South Central Power Agency,221122
1214,086Z35-E,075NYZ-E,Michigan South Central Power Agency,221122
1210,0867S1-E,07G0Z4-E,Midwest Energy Cooperative,221122
1211,08684D-E,07G0Z4-E,Midwest Energy Cooperative,221122
1209,0867QN-E,07G0Z4-E,Midwest Energy Cooperative,221122
1212,0867WQ-E,07G0Z4-E,Midwest Energy Cooperative,221122
1208,0867SV-E,07G0Z4-E,Midwest Energy Cooperative,221122
1213,08683B-E,07G0Z4-E,Midwest Energy Cooperative,221122
1694,05G1C9-E,074FHG-E,International Transmission Co. Holding Corp.,221121
44,008HPC-E,46568510,ITC Holdings Corp.,221121
43,0047YW-E,46568510,ITC Holdings Corp.,221121
42,05F5YF-E,46568510,ITC Holdings Corp.,221121
41,06LHDC-E,46568510,ITC Holdings Corp.,221121
40,006VN4-E,46568510,ITC Holdings Corp.,221121
38,0091GM-E,46568510,ITC Holdings Corp.,221121
37,0DVHPX-E,46568510,ITC Holdings Corp.,221121
45,05G1C9-E,46568510,ITC Holdings Corp.,221121
39,05F1YZ-E,46568510,ITC Holdings Corp.,221121
49,0D1CB3-E,39304L10,"Cirque Energy, Inc.",221119
48,0C50JS-E,39304L10,"Cirque Energy, Inc.",221119
46,0D53PC-E,39304L10,"Cirque Energy, Inc.",221119
47,0D9P7R-E,39304L10,"Cirque Energy, Inc.",221119
2086,05FN44-E,000F58-E,Consumers Energy Company,221119
2083,05FD34-E,000F58-E,Consumers Energy Company,221119
2082,004ZG1-E,000F58-E,Consumers Energy Company,221119
2084,006PWY-E,000F58-E,Consumers Energy Company,221119
2085,05FHQP-E,000F58-E,Consumers Energy Company,221119
2088,0048J5-E,000F58-E,Consumers Energy Company,221119
2089,05DYVT-E,000F58-E,Consumers Energy Company,221119
2090,00663S-E,000F58-E,Consumers Energy Company,221119
2091,05F3XY-E,000F58-E,Consumers Energy Company,221119
2081,05DV59-E,000F58-E,Consumers Energy Company,221119
2087,05F2R4-E,000F58-E,Consumers Energy Company,221119
2908,06QL6S-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
2912,05GR7R-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
2910,0B6RDC-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
2911,06D43L-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
2907,0664WZ-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
2913,0717GL-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
2909,07LBLD-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
2906,0BPJ9H-E,0BP6Q3-E,Detroit Renewable Energy LLC,221119
1775,07N5TG-E,0039D7-E,Edison Sault Electric Co.,221119
1715,062B6S-E,05XCJH-E,"Sterling Technologies, Inc.",221119
797,006KLQ-E,0073P6-E,Tellurex Corp.,221119
1589,09JDR7-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1590,09JDRL-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1591,09JDPP-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1592,0DSR3K-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1594,09JDP2-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1593,09JDSJ-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1587,09JDSY-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1586,0D6T1M-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1588,09JDS7-E,07PYVQ-E,Thumb Electric Cooperative of Michigan,221119
1681,0085DG-E,06Z2HW-E,United Solar Ovonic LLC,221119
3001,0BBGX9-E,0B6JMJ-E,ZeroBase Energy LLC,221119
2998,07998W-E,0B6JMJ-E,ZeroBase Energy LLC,221119
3000,07MYNB-E,0B6JMJ-E,ZeroBase Energy LLC,221119
3002,005P1F-E,0B6JMJ-E,ZeroBase Energy LLC,221119
3003,06TDPN-E,0B6JMJ-E,ZeroBase Energy LLC,221119
2999,07MYMY-E,0B6JMJ-E,ZeroBase Energy LLC,221119
27,05DV59-E,12589610,CMS Energy Corporation,221112
28,004ZG1-E,12589610,CMS Energy Corporation,221112
29,05FD34-E,12589610,CMS Energy Corporation,221112
30,006PWY-E,12589610,CMS Energy Corporation,221112
36,05F3XY-E,12589610,CMS Energy Corporation,221112
31,05FHQP-E,12589610,CMS Energy Corporation,221112
35,00663S-E,12589610,CMS Energy Corporation,221112
32,05FN44-E,12589610,CMS Energy Corporation,221112
33,0048J5-E,12589610,CMS Energy Corporation,221112
34,05DYVT-E,12589610,CMS Energy Corporation,221112
2620,005GN5-E,000HHY-E,DTE Electric Company,221112
2618,003LJM-E,000HHY-E,DTE Electric Company,221112
2619,0880HB-E,000HHY-E,DTE Electric Company,221112
26,05DYVW-E,23333110,DTE Energy Company,221112
23,0056X4-E,23333110,DTE Energy Company,221112
15,05HRSN-E,23333110,DTE Energy Company,221112
19,003LJM-E,23333110,DTE Energy Company,221112
21,004Z39-E,23333110,DTE Energy Company,221112
20,006BTC-E,23333110,DTE Energy Company,221112
16,06QFB1-E,23333110,DTE Energy Company,221112
17,002PL0-E,23333110,DTE Energy Company,221112
24,05DYJV-E,23333110,DTE Energy Company,221112
25,05FKMF-E,23333110,DTE Energy Company,221112
14,05DYH7-E,23333110,DTE Energy Company,221112
18,004N6S-E,23333110,DTE Energy Company,221112
22,05DYHJ-E,23333110,DTE Energy Company,221112
2599,0B1PKQ-E,000JBN-E,"ESELCO, Inc.",221111
2600,0B4SRC-E,000JBN-E,"ESELCO, Inc.",221111
2602,0B4SR4-E,000JBN-E,"ESELCO, Inc.",221111
2601,0B4RL2-E,000JBN-E,"ESELCO, Inc.",221111
931,05WS0V-E,062Z7R-E,Emerald BioAgriculture Corp.,112519
930,066WQB-E,062Z7R-E,Emerald BioAgriculture Corp.,112519
9,05KCGX-E,49302610,"Keweenaw Land Association, Limited",111421
10,05KCGY-E,49302610,"Keweenaw Land Association, Limited",111421
11,05KCH2-E,49302610,"Keweenaw Land Association, Limited",111421
12,074WW0-E,49302610,"Keweenaw Land Association, Limited",111421
13,09Z3FZ-E,49302610,"Keweenaw Land Association, Limited",111421
1661,001HRC-E,05MN4C-E,"Zelenka Nursery, Inc.",111421
1303,09YH4Y-E,0CP4LK-E,Naturipe Foods LLC,111334
943,06862H-E,064G97-E,Cooperative Elevator Co.,111191
942,06862B-E,064G97-E,Cooperative Elevator Co.,111191
941,068621-E,064G97-E,Cooperative Elevator Co.,111191
340,005LR8-E,00754E107,"Advanced Photonix, Inc.",334519
343,007BFK-E,00754E107,"Advanced Photonix, Inc.",334519
341,0060TF-E,00754E107,"Advanced Photonix, Inc.",334519
339,065YT0-E,00754E107,"Advanced Photonix, Inc.",334519
342,0649ZS-E,00754E107,"Advanced Photonix, Inc.",334519
1321,0BCCSF-E,00CT0V-E,Name Not Available 1,Unavailable
2847,05K3GM-E,0014NX-E,Name Not Available 2,Unavailable
1788,0B5P9K-E,0021L5-E,Name Not Available 3,Unavailable
186,0069L5-E,2406110,Menlo Acquisition Corp.,Unavailable
184,002LWJ-E,2406110,Menlo Acquisition Corp.,Unavailable
183,0C63PC-E,2406110,Menlo Acquisition Corp.,Unavailable
182,001NSX-E,2406110,Menlo Acquisition Corp.,Unavailable
181,05FC14-E,2406110,Menlo Acquisition Corp.,Unavailable
185,05F0D1-E,2406110,Menlo Acquisition Corp.,Unavailable
189,05LR4F-E,2406110,Menlo Acquisition Corp.,Unavailable
190,002N3Z-E,2406110,Menlo Acquisition Corp.,Unavailable
